Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
5446036;1;1;2;2;13; ;3;13; ;1;2; ; ;1; ;05;186,061611613185
5446036;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,061611613185
5446037;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;05;196,664907328682
5446037;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;196,664907328682
5446037;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;196,664907328682
5446037;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;196,664907328682
5446038;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,061611613185
5446038;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,061611613185
5446039;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;157,442627330071
5446039;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;157,442627330071
5446039;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;157,442627330071
5446040;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,221634867731
5446040;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;05;189,221634867731
5446040;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,221634867731
5446040;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,221634867731
5446040;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,221634867731
5446040;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;05;189,221634867731
5446041;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;173,076143737712
5446041;1;2;2;2;70; ;2; ; ;1;2; ; ;1; ;05;173,076143737712
5446041;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;173,076143737712
5446041;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;173,076143737712
5446041;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;05;173,076143737712
5446041;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;05;173,076143737712
5446041;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;05;173,076143737712
5446042;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;05;203,786839037775
5446042;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;05;203,786839037775
5446042;1;3;2;2;11; ;2; ; ;1;2; ; ;1; ;05;203,786839037775
5446042;1;4;2;2;11; ;2; ; ;1;2; ; ;1; ;05;203,786839037775
5446043;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;174,688767108394
5446043;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;174,688767108394
5446043;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;174,688767108394
5446044;1;1;2;2;13; ;3;13; ;1;2; ; ;1; ;05;178,328345964066
5446044;1;2;2;2;13; ;3;13; ;1;2; ; ;1; ;05;178,328345964066
5446044;2;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;178,328345964066
5446045;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;206,812532376654
5446045;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;206,812532376654
5446045;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;206,812532376654
5446045;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;206,812532376654
5446045;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;206,812532376654
5446046;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;195,954855032916
5446046;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;195,954855032916
5446047;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;175,549999630092
5446047;1;2;2;2;70; ;2; ; ;1;2; ; ;1; ;05;175,549999630092
5446047;1;3;2;2;70; ;2; ; ;1;2; ; ;1; ;05;175,549999630092
5446047;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;05;175,549999630092
5446048;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;05;174,688767108394
5446048;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;05;174,688767108394
5446048;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;174,688767108394
5446049;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;208,672502752241
5446049;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;208,672502752241
5446049;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;208,672502752241
5446050;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;184,947305093292
5446050;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;184,947305093292
5446050;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;184,947305093292
5446050;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;184,947305093292
5446050;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;184,947305093292
5446050;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;05;184,947305093292
5446051;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;161,693540125769
5446051;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;161,693540125769
5446052;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;159,758268373183
5446052;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;159,758268373183
5446053;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;05;195,954855032916
5446053;1;2;2;2;70; ;2; ; ;1;2; ; ;1; ;05;195,954855032916
5446054;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;05;186,849238237186
5446054;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;05;186,849238237186
5446054;1;3;2;2;23; ;3;23; ;1;2; ; ;1; ;05;186,849238237186
5446054;1;4;2;2;23; ;2; ; ;1;2; ; ;1; ;05;186,849238237186
5446055;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;196,664907328682
5446055;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;196,664907328682
5446055;1;3;2;1; ; ;3;11; ;1;2; ; ;1; ;05;196,664907328682
5446055;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;196,664907328682
5446056;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;05;179,271635860567
5446056;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;179,271635860567
5446056;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;05;179,271635860567
5446057;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,517282280711
5446057;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,517282280711
5446057;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,517282280711
5446058;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;184,655616425822
5446058;1;2;1;1; ; ;1; ; ; ;2; ; ;1; ;05;184,655616425822
5446059;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;159,377899082657
5446059;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;159,377899082657
5446059;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;159,377899082657
5446060;1;1;2;2;23; ;3;5; ;1;2; ; ;1; ;05;171,131112877974
5446061;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;05;183,745970570073
5446061;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;05;183,745970570073
5446061;1;3;2;2;70; ;3;70; ;1;2; ; ;1; ;05;183,745970570073
5446062;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,061611613185
5446062;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;05;186,061611613185
5446063;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,164879280298
5446063;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,164879280298
5446063;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,164879280298
5446064;1;1;2;2;44; ;2; ; ;1;2; ; ;1; ;05;171,828363399616
5446064;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;171,828363399616
5446064;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;171,828363399616
5446064;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;05;171,828363399616
5446064;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;05;171,828363399616
5446065;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,061611613185
5446065;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,061611613185
5446066;1;1;2;2;23; ;3;23; ;1;2; ; ;1; ;05;169,271142502387
5446066;1;2;2;1; ; ;3;23; ;1;2; ; ;1; ;05;169,271142502387
5446066;1;3;2;2;23; ;3;23; ;1;2; ; ;1; ;05;169,271142502387
5446067;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;05;173,06638463056
5446068;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;193,893595618045
5446068;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;193,893595618045
5446068;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;193,893595618045
5446068;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;193,893595618045
5446069;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;178,618339152234
5446069;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;178,618339152234
5446069;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;178,618339152234
5446069;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;05;178,618339152234
5446070;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;05;190,335941387624
5446070;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;190,335941387624
5446071;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;05;180,188316339652
5446072;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;05;188,377252656297
5446073;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;05;177,87267529654
5446073;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;177,87267529654
5446074;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;05;170,876071360604
5446074;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;170,876071360604
5446074;1;3;2;2;23; ;3;11; ;1;2; ; ;1; ;05;170,876071360604
5446074;1;4;2;2;23; ;3;11; ;1;2; ; ;1; ;05;170,876071360604
5446074;1;5;2;2;23; ;3;11; ;1;2; ; ;1; ;05;170,876071360604
5446074;1;6;2;2;11; ;3;11; ;1;2; ; ;1; ;05;170,876071360604
5446074;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;05;170,876071360604
5446075;1;1;2;1; ; ;2; ; ;1;3;5; ;1;8;05;157,442627330071
5446075;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;157,442627330071
5446075;1;3;2;2;23; ;2; ; ;1;2; ; ;1; ;05;157,442627330071
5446076;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;177,865640673204
5446076;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;177,865640673204
5446076;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;05;177,865640673204
5446077;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;05;150,320695620978
5446077;1;2;2;1; ; ;3;11; ;1;2; ; ;1; ;05;150,320695620978
5446077;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;150,320695620978
5446078;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,765918716271
5446078;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,765918716271
5446079;1;1;2;1; ; ;4; ;3; ;2; ; ;1; ;05;175,697131319884
5446079;1;2;2;1; ; ;4; ;3; ;2; ; ;1; ;05;175,697131319884
5446079;1;3;2;1; ; ;4; ;3; ;2; ; ;1; ;05;175,697131319884
5446079;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;175,697131319884
5446079;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;175,697131319884
5446080;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;05;171,131112877974
5446081;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;195,954855032916
5446081;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;195,954855032916
5446082;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;05;159,213917082602
5446082;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;05;159,213917082602
5446082;1;3;2;1; ; ;3;13; ;1;2; ; ;1; ;05;159,213917082602
5446082;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;159,213917082602
5446082;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;159,213917082602
5446082;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;05;159,213917082602
5446083;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;173,06638463056
5446084;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;05;165,251194356189
5446084;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;05;165,251194356189
5446084;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;05;165,251194356189
5446084;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;165,251194356189
5446085;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;05;221,512066462366
5446085;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;221,512066462366
5446085;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;221,512066462366
5446085;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;221,512066462366
5446085;2;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;221,512066462366
5446085;2;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;221,512066462366
5446086;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;185,89762961313
5446086;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;185,89762961313
5446086;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;185,89762961313
5446086;1;4;1;1; ; ;3;11; ;1;2; ; ;1; ;05;185,89762961313
5446086;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;05;185,89762961313
5446087;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;183,12760200671
5446087;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;183,12760200671
5446087;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;183,12760200671
5446087;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;183,12760200671
5446087;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;05;183,12760200671
5446088;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;05;181,267631631123
5446088;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;181,267631631123
5446088;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;05;181,267631631123
5446088;1;4;2;2;70; ;2; ; ;1;2; ; ;1; ;05;181,267631631123
5446088;1;5;2;2;23; ;2; ; ;1;2; ; ;1; ;05;181,267631631123
5446088;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;05;181,267631631123
5446088;1;7;2;2;70; ;2; ; ;1;2; ; ;1; ;05;181,267631631123
5446089;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;05;174,688767108394
5446089;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;174,688767108394
5446089;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;05;174,688767108394
5446090;1;1;2;2;68; ;3;5; ;1;2; ; ;1; ;05;200,0652028073
5446090;1;2;2;2;25; ;3;5; ;1;2; ; ;1; ;05;200,0652028073
5446090;1;3;2;2;68; ;1; ; ; ;2; ; ;1; ;05;200,0652028073
5446090;1;4;2;2;23; ;3;23; ;2;2; ; ;1; ;05;200,0652028073
5446090;1;5;2;2;23; ;3;23; ;1;2; ; ;1; ;05;200,0652028073
5446091;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;05;159,758268373183
5446091;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;05;159,758268373183
5446092;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,566392598331
5446092;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,566392598331
5446092;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,566392598331
5446092;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,566392598331
5446092;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;189,566392598331
5446093;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;183,738935946736
5446093;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;183,738935946736
5446093;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;05;183,738935946736
5446093;1;4;2;2;23; ;2; ; ;1;2; ; ;1; ;05;183,738935946736
5446094;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;196,507548576879
5446094;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;196,507548576879
5446094;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;05;196,507548576879
5446095;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;161,693540125769
5446095;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;161,693540125769
5446096;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;05;166,742694750084
5446096;1;2;2;3; ;3;2; ; ;1;2; ; ;1; ;05;166,742694750084
5446096;1;3;2;3; ;3;2; ; ;1;2; ; ;1; ;05;166,742694750084
5446096;1;4;2;3; ;3;2; ; ;1;2; ; ;1; ;05;166,742694750084
5446096;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;05;166,742694750084
5446096;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;05;166,742694750084
5446097;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;372,12322322637
5446097;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;05;372,12322322637
5446098;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;180,188316339652
5446103;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;173,06638463056
5446107;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,061611613185
5446107;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;186,061611613185
5446128;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;195,954855032916
5446128;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;195,954855032916
5446178;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446178;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446178;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446179;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446179;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446179;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446180;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;135,245021064565
5446181;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;45,7126236331561
5446181;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;45,7126236331561
5446181;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;45,7126236331561
5446181;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;45,7126236331561
5446181;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;45,7126236331561
5446182;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446182;1;2;2;2;5; ;1; ; ; ;2; ; ;1; ;05;34,759599412749
5446183;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446183;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446184;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;133,358475024275
5446185;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446185;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446185;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446185;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446185;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446186;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446187;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;104,920860048248
5446187;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;104,920860048248
5446187;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;104,920860048248
5446187;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;104,920860048248
5446187;1;5;1;1; ; ;1; ; ; ;1; ; ; ; ;05;104,920860048248
5446187;1;6;2;2;27; ;2; ; ;1;2; ; ;1; ;05;104,920860048248
5446188;1;1;2;1; ; ;3;5; ;1;2; ; ;1; ;05;157,604476457911
5446188;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;05;157,604476457911
5446188;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;157,604476457911
5446189;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;05;177,27395700502
5446189;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;177,27395700502
5446190;1;1;1;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446190;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446190;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446191;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446191;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446191;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446191;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446191;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446191;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446191;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;05;34,759599412749
5446192;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446192;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446192;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446193;1;1;1;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446193;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446194;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;135,245021064565
5446195;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446195;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446195;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446195;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446195;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446196;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446196;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446196;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446196;1;4;2;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446197;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446197;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446198;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446198;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446199;1;1;2;2;27; ;3;5; ;1;2; ; ;1; ;05;34,759599412749
5446200;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;177,27395700502
5446200;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;177,27395700502
5446200;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;177,27395700502
5446200;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;05;177,27395700502
5446202;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;75,5247759556654
5446202;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;05;75,5247759556654
5446202;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;75,5247759556654
5446202;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;05;75,5247759556654
5446202;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;75,5247759556654
5446203;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446203;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446204;1;1;2;2;20; ;3;15; ;2;2; ; ;1; ;05;177,27395700502
5446204;1;2;2;2;20; ;3;20; ;1;2; ; ;1; ;05;177,27395700502
5446204;1;3;2;2;20; ;1; ; ; ;2; ; ;1; ;05;177,27395700502
5446205;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;100,23230652883
5446205;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;100,23230652883
5446205;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;100,23230652883
5446206;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446206;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446206;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446206;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446208;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;05;80,6989265221711
5446209;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;05;177,27395700502
5446210;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446211;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446211;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446212;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;135,245021064565
5446213;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;100,23230652883
5446213;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;05;100,23230652883
5446213;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;100,23230652883
5446214;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446214;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446214;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446215;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446215;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446215;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446216;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446216;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446216;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;05;34,759599412749
5446216;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;05;34,759599412749
5446217;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446218;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;05;135,245021064565
5446219;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446219;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
5446219;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;05;34,759599412749
